idLU,frameName,luName,origin,status,senseDescription,annotationset_count,annotation_count
52183,frm_pessoas_por_gênero,homem.noun,USER,PENDING,"pessoa do sexo masculino.",0,0
40641,frm_physical_artworks,"instalação artística interativa.noun",WEBTOOL,CREATED,"obra de arte que convida o público a participar ativamente, transformando-o de mero observador em co-criador da experiência artística.",0,0
40642,frm_physical_artworks,"instalação artística interativa.noun",WEBTOOL,CREATED,"obra de arte que convida o público a participar ativamente, transformando-o de mero observador em co-criador da experiência artística.",0,0
40379,frm_physical_artworks,vídeo.noun,WEBTOOL,CREATED,"produção audiovisual.",4,1
40380,frm_physical_artworks,vídeo.noun,WEBTOOL,CREATED,"produção audiovisual.",4,1
40471,frm_plants,arbusto.noun,WEBTOOL,CREATED,"Planta de porte médio, caracterizada por apresentar caules lenhosos ramificados próximos ao solo",0,0
40472,frm_plants,arbusto.noun,WEBTOOL,CREATED,"Planta de porte médio, caracterizada por apresentar caules lenhosos ramificados próximos ao solo",0,14
40610,frm_plants,baobá.noun,WEBTOOL,CREATED,"árvore de grande porte, de tronco largo e volumoso que pode atingir até 10 metros de diâmetro e copa relativamente pequena e esparsa, nativa de regiões áridas da África, Madagascar e Austrália.",0,3
40611,frm_plants,baobá.noun,WEBTOOL,CREATED,"árvore de grande porte, de tronco largo e volumoso que pode atingir até 10 metros de diâmetro e copa relativamente pequena e esparsa, nativa de regiões áridas da África, Madagascar e Austrália.",0,5
43262,frm_plants,"de frente.det",LOME,PENDING,,1,0
43265,frm_plants,"de frente.noun",LOME,PENDING,,1,0
38329,frm_political_actions,greve.noun,WEBTOOL,CREATED,"cessação de atividades feita por um grupo como forma de protesto e de ter suas demandas atendidas.",2,0
51266,frm_political_actions,greve.verb,FNBK,PENDING,"FN: deixar um emprego para protestar e exigir mudanças do empregador.",0,0
44771,frm_popularity,quente.adj,FNBK,PENDING,"FN: considerado desejável ou popular, de acordo com fatores estéticos, não-estéticos, temporais ou categóricos.",0,0
23667,frm_popularity,quente.noun,WEBTOOL,CREATED,"considerado desejável ou popular, de acordo com fatores estéticos, não estéticos, temporais ou categóricos",0,0
23672,frm_possession,falta.noun,WEBTOOL,CREATED,"ausência ou deficiência de algo",6,0
45748,frm_possession,falta.verb,FNBK,PENDING,"COD: sem ou com deficiência de",0,0
23671,frm_possession,obter.noun,WEBTOOL,CREATED,"possuir um objeto ou proclamar confiabilidade",2,0
45750,frm_possession,obter.verb,FNBK,PENDING,"Ter, ser capaz de uma entidade.",0,0
47942,frm_possession,possuir.pron,FNBK,PENDING,"Possuída por uma entidade.",0,0
3681,frm_possession,possuir.verb,WEBTOOL,CREATED,"ter ou se apropriar de algo.",23,0
45749,frm_possession,querer.noun,FNBK,PENDING,"COD: o desejo por algo.",0,0
23681,frm_possession,querer.verb,WEBTOOL,CREATED,"o ato ou efeito de ter vontade de possuir ou fazer (algo); desejo por",11,0
39278,frm_possession,ter.aux,WEBTOOL,CREATED,,10,0
208,frm_possession,ter.verb,WEBTOOL,CREATED,"possuir, exercer a posse sobre",508,2
39250,frm_possibility,dever.noun,WEBTOOL,CREATED,,0,0
28483,frm_possibility,dever.verb,WEBTOOL,CREATED,Provavelmente.,8,0
39354,frm_possibility,poder.adj,WEBTOOL,CREATED,,22,0
337,frm_possibility,poder.verb,WEBTOOL,CREATED,"ter a possibilidade de.",223,0
40358,frm_posture,"de pé.adv",WEBTOOL,CREATED,"em posição vertical, apoiado sobre os pés.",7,0
41139,frm_posture,"de pé.x",WEBTOOL,CREATED,standing.,0,0
46402,frm_prevarication,enganar.verb,FNBK,PENDING,"COD: causar uma impressão errada sobre alguém ou algo.",0,0
49094,frm_prevarication,enganar.x,FNBK,PENDING,"FN: enganar",0,0
46172,frm_process_end,final.adj,FNBK,PENDING,"COD: chegando ao final de uma série.",0,0
46173,frm_process_end,final.noun,FNBK,PENDING,"COD: a última parte de uma peça musical, um espetáculo ou um evento público.",0,0
24536,frm_project,projeto.noun,WEBTOOL,CREATED,"algo idealizado por alguém.",59,0
43541,frm_project,projeto.noun,LOME,PENDING,,6,0
38550,frm_proliferating_in_number,multiplicar.verb,WEBTOOL,CREATED,"aumentar em número ou quantidade.",1,0
43748,frm_proliferating_in_number,multiplicar.verb,USER,CREATED,"aumentar em quantidade, gerar cópias ou reproduções de forma sucessiva.",1,0
51070,frm_proportional_quantity,aproximadamente.adp,FNBK,PENDING,"FN: uma estimativa aproximada de",0,0
29089,frm_proportional_quantity,aproximadamente.adv,WEBTOOL,CREATED,"em valores, grandezas ou dimensões aproximadas, cerca de, mais ou menos.",21,0
19164,frm_proportional_quantity,"cerca de.adp",WEBTOOL,CREATED,aproximadamente,22,0
43314,frm_proportional_quantity,"cerca de.adv",LOME,PENDING,,2,0
51075,frm_proportional_quantity,"cerca de.det",FNBK,PENDING,"COD: (usado com um número) aproximadamente.",0,0
18716,frm_proportional_quantity,muito.adv,WEBTOOL,CREATED,"many, much, a lot, quite.",25,0
51081,frm_proportional_quantity,muito.det,FNBK,PENDING,"FN: uma quantidade de (algum número de indivíduos/massa)",0,0
51079,frm_proportional_quantity,"no máximo.adv",FNBK,PENDING,"FN: em estimativa de um valor no seu máximo.",0,0
51077,frm_proportional_quantity,"no máximo.noun",FNBK,PENDING,"FN: no máximo",0,0
39275,frm_proportional_quantity,pouco.adj,WEBTOOL,CREATED,,17,0
18810,frm_proportional_quantity,pouco.adv,WEBTOOL,CREATED,"a little. a bit. a few.",53,0
51082,frm_proportional_quantity,pouco.det,FNBK,PENDING,"FN: não muito de (massa/indivíduos)",0,0
51068,frm_proportional_quantity,quase.adp,FNBK,PENDING,"COD: quase que.",0,0
18831,frm_proportional_quantity,quase.adv,WEBTOOL,CREATED,almost.,19,0
43413,frm_protecting,diálogos.noun,LOME,PENDING,,1,0
43407,frm_protecting,diálogos.verb,LOME,PENDING,,1,0
37988,frm_public_services,"serviço público.noun",WEBTOOL,CREATED,"um serviço acessível ao público, fornecido pelo governo.",3,0
43583,frm_public_services,"serviço público.noun",LOME,PENDING,,2,0
39781,frm_purpose,objetivo.adj,WEBTOOL,CREATED,,0,0
221,frm_purpose,objetivo.noun,WEBTOOL,CREATED,"um objetivo ou resultado desejado.",5,0
32960,frm_quantified_mass,muito.adj,WEBTOOL,CREATED,"many, much",21,0
48383,frm_quantified_mass,muito.noun,FNBK,PENDING,"FN: uma grande quantidade",0,0
48389,frm_quantified_mass,nenhum.adj,FNBK,PENDING,"COD: não há.",0,0
32959,frm_quantified_mass,nenhum.pron,WEBTOOL,CREATED,no,19,0
39599,frm_quantified_mass,pesar.noun,WEBTOOL,CREATED,,3,0
41383,frm_quantified_mass,pesar.verb,WEBTOOL,CREATED,,0,0
39373,frm_quantified_mass,pouco.adj,WEBTOOL,CREATED,,10,0
48371,frm_quantified_mass,pouco.noun,FNBK,PENDING,"COD: uma pequena quantidade de algo",0,0
45985,frm_quantified_mass,qualquer.adj,FNBK,PENDING,"COD: um ou alguns de uma coisa ou número de coisas, não importa quantos ou quantos sejam.",0,0
42452,frm_quantified_mass,qualquer.pron,WEBTOOL,CREATED,"qualquer quantidade.",7,0
48385,frm_quantified_mass,vários.adj,FNBK,PENDING,"FN: consistindo de mais de dois, mas não muitos",0,0
48384,frm_quantified_mass,vários.noun,FNBK,PENDING,"COD: mais de dois, mas não muitos.",0,0
18907,frm_reason,"por isso.cconj",WEBTOOL,CREATED,"because of that.",12,0
39264,frm_reference_text,ver.noun,WEBTOOL,CREATED,,2,0
38468,frm_reference_text,ver.verb,WEBTOOL,CREATED,"conferir para maiores informações. ",3,0
18763,frm_relation,e.cconj,WEBTOOL,CREATED,"palavra que marca uma conexão ou adição.",0,0
32993,frm_relative_time,atrasado.adj,WEBTOOL,CREATED,"late. delayed.",3,0
45579,frm_relative_time,atrasado.adv,FNBK,PENDING,"COD: posterior ao planejado ou esperado.",0,0
18892,frm_relative_time,enquanto.adv,WEBTOOL,CREATED,"durante o tempo em que, no tempo em que, sempre que, quando.",7,1
47749,frm_relative_time,enquanto.cconj,FNBK,PENDING,"COD: ao mesmo tempo que.",0,0
43575,frm_relative_time,passado.adj,LOME,PENDING,,2,0
28016,frm_relative_time,passado.noun,WEBTOOL,CREATED,"Momento anterior ao atual.",19,1
39487,frm_relative_time,seguido.adj,WEBTOOL,CREATED,,0,0
29235,frm_relative_time,seguido.adv,WEBTOOL,CREATED,"sem intervalo, imediato, contínuo, que está ou vem logo depois, ininterruptamente.",4,0
47754,frm_relative_time,tarde.adj,FNBK,PENDING,"FN: ocorrendo em um momento perto do fim de um dia.",0,0
28610,frm_relative_time,tarde.adv,WEBTOOL,CREATED,"Horário avançado. ",9,2
47474,frm_removing,purga.noun,FNBK,PENDING,"COD: um ato de purgar pessoas de uma organização ou lugar.",0,0
47475,frm_removing,purga.verb,FNBK,PENDING,"COD: remover por um processo de limpeza.",0,0
36411,frm_removing,removedor.adj,WEBTOOL,CREATED,"usado para a remoção ou eliminação de alguma substância. ",0,0
47481,frm_removing,removedor.noun,FNBK,PENDING,,0,0
44179,frm_reveal_secret,revelar.verb,FNBK,PENDING,"COD: Divulgar (informação previamente desconhecida ou secreta)",0,0
50492,frm_reveal_secret,revelar.x,FNBK,PENDING,"FN: revelar inadvertidamente",0,0
48614,frm_rewards_and_punishments,disciplinar.adj,FNBK,PENDING,"FN: empregado para punir ou repreender formalmente por uma ofensa.",0,0
46095,frm_rewards_and_punishments,disciplinar.verb,FNBK,PENDING,"COD: punir ou repreender formalmente por uma ofensa.",0,0
43511,frm_roadways,municipal.noun,LOME,PENDING,,1,0
43519,frm_roadways,municipal.noun,LOME,PENDING,,1,0
47520,frm_self_motion,"a caminho.adj",FNBK,PENDING,"FN: atualmente viajando para",0,0
47522,frm_self_motion,"a caminho.adv",FNBK,PENDING,"FN: atualmente viajando para.",0,0
47515,frm_self_motion,rastejar.noun,FNBK,PENDING,"COD: uma ação de rastejar.",0,0
47487,frm_self_motion,rastejar.verb,FNBK,PENDING,"COD: avance de mãos e joelhos ou arrastando o corpo perto do chão",0,0
35115,frm_sequence,primeiro.adj,WEBTOOL,CREATED,"que se situa como o número um na sequência.",12,0
42771,frm_sequence,primeiro.adv,WEBTOOL,CREATED,"que se dá antes, precedendo outro termo.",0,0
37985,frm_serving_in_capacity,servir.noun,WEBTOOL,CREATED,"encarregar-se de uma função ou cargo.",0,0
44827,frm_serving_in_capacity,servir.verb,FNBK,PENDING,"FN: exercer funções e deveres (por um tempo finito) associados a uma função ou cargo.",0,0
37966,frm_sex,transar.verb,WEBTOOL,CREATED,"ter relação sexual.",0,0
51553,frm_sex,transar.x,FNBK,PENDING,"FN: (eufemismo) fazer sexo",0,0
42593,frm_shapes,plano.adj,WEBTOOL,CREATED,"qualidade de uma superfície ou área sem elevações, declives ou irregularidades, caracterizada por sua uniformidade e falta de variação na altura.",2,0
40800,frm_shapes,plano.noun,WEBTOOL,CREATED,"área delimitadora da posição de imagens em contexto cênico.",3,0
40326,frm_shapes,seta.noun,WEBTOOL,CREATED,"sinal em forma de flecha que indica direção ou rumo.",0,1
40327,frm_shapes,seta.noun,WEBTOOL,CREATED,"sinal em forma de flecha que indica direção ou rumo.",0,0
49965,frm_similarity,como.adp,FNBK,PENDING,"na forma de",0,0
43880,frm_similarity,como.adv,FNBK,PENDING,"Ser como, ou semelhante.",0,0
33035,frm_similarity,como.sconj,WEBTOOL,CREATED,like,0,0
51211,frm_size,miniatura.adj,FNBK,PENDING,"FN: de um tamanho menor do que o ""normal""; muitas vezes, comparado a um objeto ""com tamanho regular",0,0
22606,frm_size,miniatura.noun,WEBTOOL,CREATED,"de um tamanho pequeno, geralmente comparado ao tamanho ""normal"" do objeto em questão",0,0
37897,frm_sociability,extrovertido.adj,WEBTOOL,CREATED,"pessoa que gosta de sociabilizar-se e costuma se destacar quando está em companhia de outras pessoas.",0,0
47670,frm_sociability,extrovertido.noun,FNBK,PENDING,"COD: uma pessoa extrovertida e socialmente confiante.",0,0
37904,frm_sociability,solitário.adj,WEBTOOL,CREATED,"pessoa que tem pouco convívio social, intencionalmente ou não.",6,0
47672,frm_sociability,solitário.noun,FNBK,PENDING,"COD: uma pessoa que prefere não se associar com os outros.",0,0
20954,frm_social_interaction_evaluation,maturidade.adj,WEBTOOL,CREATED,"qualidade de se comportar de uma maneira típica de indivíduos mentalmente e emocionalmente desenvolvidos",0,0
46677,frm_social_interaction_evaluation,maturidade.noun,FNBK,PENDING,"FN: qualidade de se comportar de maneira típica de indivíduos considerados mental ou emocionalmente bem desenvolvidos",0,0
40689,frm_social_interaction_evaluation,polido.adj,WEBTOOL,CREATED,educado.,0,0
40690,frm_social_interaction_evaluation,polido.adj,WEBTOOL,CREATED,educado.,0,0
39939,frm_sole_instance,cada.adj,WEBTOOL,CREATED,,4,0
29100,frm_sole_instance,cada.pron,WEBTOOL,CREATED,"designa individual ou distributivamente os elementos, ou grupos de elementos, que formam um conjunto, série ou totalidade de coisas, animais, pessoas.",37,0
51528,frm_spatial_contact,"em cima.adp",FNBK,PENDING,"FN: suportado e em contato com a superfície superior.",0,0
21290,frm_spatial_contact,"em cima.adv",WEBTOOL,CREATED,"em contato com a parte de cima e suportado por ela",9,0
24527,frm_speak_on_topic,debater.verb,WEBTOOL,CREATED,"ato de discutir ideias com uma ou mais pessoas.",5,0
43377,frm_speak_on_topic,debater.verb,LOME,PENDING,,4,0
50596,frm_stage_of_progress,"baixa tecnologia.adj",FNBK,PENDING,"COD: envolvido em ou empregando baixa tecnologia.",0,0
21300,frm_stage_of_progress,"baixa tecnologia.noun",WEBTOOL,CREATED,"que envolve ou emprega baixa tecnologia",0,0
50595,frm_stage_of_progress,"próxima geração.adj",FNBK,PENDING,"FN: Pertencente à próxima etapa de avanço",0,0
21303,frm_stage_of_progress,"próxima geração.noun",WEBTOOL,CREATED,"pertencente ao próximo estágio",1,0
18808,frm_statement,contar.verb,WEBTOOL,CREATED,tell.,11,0
20247,frm_statement,contar.verb,WEBTOOL,CREATED,"fazer uma conta sobre algo, utilizando algarismos matemáticos",1,0
39343,frm_statement,recomendação.noun,WEBTOOL,CREATED,,3,0
40629,frm_statement,recomendação.noun,WEBTOOL,CREATED,"aquilo que se usa para advertir, aconselhar, recomendar, sugerir.",0,0
43215,frm_state_of_entity,"vinte e três.noun",LOME,PENDING,,1,0
43228,frm_state_of_entity,"vinte e três.noun",LOME,PENDING,,1,0
18645,frm_stimulus_focus,irritante.adj,WEBTOOL,CREATED,annoying,0,0
22323,frm_stimulus_focus,irritante.adj,WEBTOOL,CREATED,"algo que causa raiva ou irritação",0,0
50130,frm_stinginess,avarento.adj,FNBK,PENDING,"COD: significa; ingrato.",0,0
50133,frm_stinginess,avarento.noun,FNBK,PENDING,"COD: uma pessoa que acumula riqueza e gasta muito pouco.",0,0
29207,frm_substance,metal.noun,WEBTOOL,CREATED,"material e elemento químico eletropositivo, bom condutor de calor e eletricidade.",0,0
43154,frm_substance,metal.noun,USER,CREATED,"material caracterizado por possuir uma alta condutividade elétrica e térmica.",1,0
27471,frm_substance_by_phase,líquido.adj,WEBTOOL,CREATED,"relativo ao estado da matéria intermediário entre o sólido e o gasoso",6,0
42605,frm_substance_by_phase,líquido.noun,WEBTOOL,CREATED,"uma entidade referida de forma genérica por sua apresentação no estado da matéria entre o sólido e o gasoso, tal qual a água.",3,2
27474,frm_substance_by_phase,sólido.adj,WEBTOOL,CREATED,maciço,2,0
49644,frm_substance_by_phase,sólido.noun,FNBK,PENDING,"FN: uma substância caracterizada por rigidez estrutural e resistência à mudança.",0,0
39970,frm_sufficiency,bastante.adj,WEBTOOL,CREATED,,2,0
18742,frm_sufficiency,bastante.adv,WEBTOOL,CREATED,enought.adv,10,1
22569,frm_sufficiency,demais.adv,WEBTOOL,CREATED,"em um  grau maior que o desejável, permitido ou possível",20,0
38545,frm_sufficiency,demais.pron,WEBTOOL,CREATED,"os outros; os que sobram ou os que são selecionados, escolhidos.
",2,0
22565,frm_sufficiency,servir.noun,WEBTOOL,CREATED,"facilitar adequadamente em uma situação",0,0
46599,frm_sufficiency,servir.verb,FNBK,PENDING,"FN: Para facilitar adequadamente uma situação saliente.",0,0
22556,frm_sufficiency,suficiente.adj,WEBTOOL,CREATED,"o tanto quanto é necessário ou desejável",12,0
49327,frm_sufficiency,suficiente.noun,FNBK,PENDING,"FN: a quantidade necessária de um item",0,0
50570,frm_taking_sides,"a favor.adp",FNBK,PENDING,"COD: em apoio ou a favor de.",0,0
50568,frm_taking_sides,"a favor.adv",FNBK,PENDING,"A favor de.",0,0
19113,frm_taking_sides,"a favor.noun",WEBTOOL,CREATED,"apoiar causa ou entidade que a representa",2,0
50571,frm_taking_sides,apoiador.adj,FNBK,PENDING,"FN: alinhado a favor de.",0,0
44245,frm_taking_sides,apoiador.noun,FNBK,PENDING,"FN: um que tomou uma posição em apoio a uma questão.",0,0
31111,frm_taking_sides,contra.adp,WEBTOOL,CREATED,"em oposição direta a; em combate a.",14,0
19110,frm_taking_sides,contra.noun,WEBTOOL,CREATED,"apresentar oposição frente a determinada ordem de coisas",3,0
41923,frm_telling,informar.verb,WEBTOOL,CREATED,,1,0
50152,frm_telling,informar.x,FNBK,PENDING,"FN: dizer (a alguém) pela língua ou por algum outro meio.",0,0
33109,frm_temporal_collocation,"a medida que.sconj",WEBTOOL,CREATED,as.,2,0
42432,frm_temporal_collocation,"à medida que.sconj",WEBTOOL,CREATED,"juntamente com, ao mesmo tempo em que.",1,0
39369,frm_temporal_collocation,durante.adj,WEBTOOL,CREATED,,6,1
22631,frm_temporal_collocation,durante.adp,WEBTOOL,CREATED,"que acontece no mesmo tempo que um outro evento, ou dentro de um período de tempo.",35,0
22628,frm_temporal_collocation,enquanto.adv,WEBTOOL,CREATED,"expressão que marca duas coisas acontecendo simultaneamente.",34,0
51037,frm_temporal_collocation,enquanto.cconj,FNBK,PENDING,"COD: ao mesmo tempo que",0,0
38553,frm_temporal_collocation,enquanto.noun,WEBTOOL,CREATED,"introduz ideia de tempo, proporção ou conformidade.",3,0
22632,frm_temporal_collocation,futuro.adj,WEBTOOL,CREATED,"que aconteceno futuro",3,0
18913,frm_temporal_collocation,futuro.noun,WEBTOOL,CREATED,future.,5,0
29380,frm_temporal_collocation,quando.adv,WEBTOOL,CREATED,"expressa circunstância de tempo; em que ocasião.",90,4
18755,frm_temporal_collocation,quando.sconj,WEBTOOL,CREATED,when.,62,0
27736,frm_temporal_collocation,"tão logo.cconj",WEBTOOL,CREATED,"assim que.",1,0
3760,frm_temporal_subregion,início.noun,WEBTOOL,CREATED,"parte inicial de um período de tempo.",7,0
22644,frm_temporal_subregion,início.noun,WEBTOOL,CREATED,"o começo de algo",3,0
42648,frm_text,gráfico.adj,WEBTOOL,CREATED,"que se refere a elementos visuais usados para representar informações, dados ou ideias.",0,0
42641,frm_text,gráfico.noun,WEBTOOL,CREATED,"representação visual de dados, informações ou relações entre elementos.",0,0
47820,frm_theft,ladrão.adj,FNBK,PENDING,"FN: habilidoso em cometer roubos.",0,0
22705,frm_theft,ladrão.noun,WEBTOOL,CREATED,"pessoa que pega algo que não pertence a ela",1,0
47826,frm_theft,ladrão.verb,FNBK,PENDING,"FN: roubar nos bolsos das pessoas",0,0
39249,frm_timespan,horário.adj,WEBTOOL,CREATED,,7,1
24206,frm_timespan,horário.noun,WEBTOOL,CREATED,"relativo a, mensurável por horas.",7,2
51168,frm_timespan,imediatamente.cconj,FNBK,PENDING,"Em um curto espaço de tempo.",0,0
26184,frm_time_period_of_action,"dia a dia.adv",WEBTOOL,CREATED,"passagem de tempo.",1,0
26220,frm_time_period_of_action,"dia a dia.noun",WEBTOOL,CREATED,"rotina, durante os dias.",5,0
49611,frm_time_vector,ante.adp,FNBK,PENDING,"COD: antes; anterior.",0,0
39412,frm_time_vector,ante.adv,WEBTOOL,CREATED,,0,0
49602,frm_time_vector,antes.adp,FNBK,PENDING,"COD: durante o período de tempo anterior.",0,0
19116,frm_time_vector,antes.adv,WEBTOOL,CREATED,"anteriormente a.",65,1
40103,frm_time_vector,após.adp,WEBTOOL,CREATED,"depois de.",5,0
29130,frm_time_vector,após.adv,WEBTOOL,CREATED,"depois de, a seguir a, em seguida.",130,0
18897,frm_time_vector,atrás.adv,WEBTOOL,CREATED,ago,13,0
49603,frm_time_vector,atrás.x,FNBK,PENDING,"COD: antes do presente (usado com uma medida de tempo).",0,0
33781,frm_time_vector,"daqui a pouco.adv",WEBTOOL,CREATED,"expressão que designa um futuro próximo, o qual se manifestará em poucos instantes.",2,0
43375,frm_time_vector,"daqui a pouco.adv",LOME,PENDING,,2,0
46721,frm_time_vector,de.adp,FNBK,PENDING,"COD: indicando o ponto no espaço ou tempo em que uma jornada, processo ou ação inicia-se.",0,0
39727,frm_time_vector,de.adv,WEBTOOL,CREATED,,3,0
49601,frm_time_vector,depois.adp,FNBK,PENDING,"CÓD: no tempo seguinte",0,0
18841,frm_time_vector,depois.adv,WEBTOOL,CREATED,"ocorrido posteriormente a.",34,1
49613,frm_time_vector,"desde que.adp",FNBK,PENDING,"FN: de (o tempo especificado) até agora, ou até o tempo considerado em uma narrativa.",0,0
49604,frm_time_vector,"desde que.adv",FNBK,PENDING,"COD: do tempo mencionado até o presente ou do tempo em questão.",0,0
24227,frm_tourist_attraction,atrativo.adj,WEBTOOL,CREATED,"qualidade utilizada para caracterizar algum item da atração turística que atrai o turista.",1,0
24567,frm_tourist_attraction,atrativo.noun,WEBTOOL,CREATED,"alguma característica de um local, uma atração ou uma pessoa que atrai outras pessoas.",1,0
24534,frm_trendiness,moda.adj,WEBTOOL,CREATED,"diz de algo que está em evidência, é tendência em um determinado período. ",0,0
34614,frm_trendiness,moda.noun,WEBTOOL,CREATED,"Uma tendência de popularidade em uma sociedade e em um tempo específicos.",6,0
43439,frm_type,"de novo.cconj",LOME,PENDING,,1,0
43472,frm_type,leias.cconj,LOME,PENDING,,1,0
39401,frm_type,tipo.adj,WEBTOOL,CREATED,,0,0
27564,frm_type,tipo.noun,WEBTOOL,CREATED,"categoria, classe.",47,0
18705,frm_undergo_change,transição.noun,WEBTOOL,CREATED,"o processo de mudança de um estado ou condição para outro.",3,0
26110,frm_undergo_change,transição.noun,WEBTOOL,CREATED,"o processo de mudança de um estado ou condição para outro.",0,0
26066,frm_undergo_transformation,transmutar.noun,WEBTOOL,CREATED,transformar-se.,0,0
45294,frm_undergo_transformation,transmutar.verb,FNBK,PENDING,"FN: mudança de uma maneira surpreendente.",0,0
39704,frm_using,e.cconj,WEBTOOL,CREATED,,0,0
40684,frm_using,mexer.verb,WEBTOOL,CREATED,"Mexer no celular.",0,0
40685,frm_using,mexer.verb,WEBTOOL,CREATED,"Mexer no celular.",1,0
22847,frm_vehicle,bonde.noun,WEBTOOL,CREATED,"um veículo de passageiros movido por cabos em trilhos de ferro",1,1
49922,frm_vehicle,bonde.noun,FNBK,PENDING,"COD: um veículo de passageiros alimentado por eletricidade transmitida por cabos suspensos e rodando sobre trilhos instalados em uma estrada pública.",0,0
40295,frm_vehicle_subpart,carroceria.noun,WEBTOOL,CREATED,"parte de veículos que dá sustentação às demais partes.",1,0
40296,frm_vehicle_subpart,carroceria.noun,WEBTOOL,CREATED,"parte de veículos que dá sustentação às demais partes.",1,1
43256,frm_verification,certificar.verb,LOME,PENDING,,2,0
43739,frm_verification,certificar.verb,USER,CREATED,"afirmar oficialmente ou confirmar a veracidade, autenticidade ou conformidade de algo, geralmente mediante verificação, prova documental ou autoridade reconhecida.",1,0
49897,frm_weapon,explosivo.adj,FNBK,PENDING,"FN: Tendência à explosão.",0,0
49898,frm_weapon,explosivo.noun,FNBK,PENDING,"FN: substância, especialmente uma substância química preparada, que explode ou causa explosão.",0,0
18591,frm_wearing,com.adp,WEBTOOL,CREATED,"with on",2,0
48239,frm_wearing,com.x,FNBK,PENDING,"FN: usando",0,0
29025,frm_winning_moves,"marcar gol.noun",WEBTOOL,CREATED,"fazer com que a bola passe pela estrutura chamada gol, marcando pontos.",0,0
45194,frm_winning_moves,"marcar gol.verb",FNBK,PENDING,"Fazer a bola passar pela estrutura chamada de gol, marcando pontos.",0,0
2298,frm_winning_moves,suplê.noun,WEBTOOL,CREATED,"em lutas, é a queda em que o lutador projeta o adversário para trás e por cima de seus ombros, derrubando-os com as costas no solo.",0,0
31885,frm_winning_moves,suplê.noun,WEBTOOL,CREATED,"em lutas, é a queda em que o lutador projeta o adversário para trás e por cima de seus ombros, derrubando-os com as costas no solo.",0,0
49747,frm_word_relations,homófono.adj,FNBK,PENDING,"COD: (de uma palavra ou palavras) com a mesma pronúncia de outra mas com significado, origem ou ortografia diferentes",0,0
49743,frm_word_relations,homófono.noun,FNBK,PENDING,"COD: cada uma de duas ou mais palavras com a mesma pronúncia mas significados, origens ou ortografias diferentes (por exemplo, novo e soube).",0,0
